utc_time,x_error,y_error,z_error,clock_error,t_min,sin_daily,cos_daily,sin_halfd,cos_halfd
2025-09-01 14:00:00,-0.765883333,0.671543743,0.434251402,-0.183988567,0.0,0.0,1.0,0.0,1.0
2025-09-01 15:00:00,-0.568186091,0.392190874,0.63784356,-0.159422194,60.0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387
2025-09-01 16:00:00,-0.535862128,0.17431926,0.723322887,0.035761103,120.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
2025-09-01 17:00:00,-0.641199774,-0.205228955,0.718194996,-0.077574236,180.0,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17
2025-09-01 18:00:00,-0.638888152,-0.396329347,0.475825153,0.161143483,240.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983
2025-09-01 19:00:00,-0.77436263,-0.474094689,0.207774427,0.13862766,300.0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387
2025-09-01 20:00:00,-0.837601373,-0.584908968,-0.216711007,-0.060440918,360.0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2025-09-02 17:00:00,-0.335357651,0.60487498,0.674362661,-0.034781471,1620.0,0.7071067811865467,0.7071067811865483,1.0,2.3274478990165594e-15
2025-09-02 18:00:00,-0.412536055,0.306909334,0.719623885,-0.302436957,1680.0,0.8660254037844388,0.4999999999999997,0.8660254037844384,-0.5000000000000006
2025-09-02 19:00:00,-0.702044664,0.075185154,0.676095143,-0.314214604,1740.0,0.9659258262890683,0.25881904510252074,0.5,-0.8660254037844386
2025-09-02 20:00:00,-0.775892772,-0.037073866,0.430691566,0.475854393,1800.0,1.0,3.061616997868383e-16,6.123233995736766e-16,-1.0
2025-09-02 21:00:00,-0.89035907,-0.0501773,0.154487155,0.104091569,1860.0,0.9659258262890684,-0.2588190451025202,-0.49999999999999895,-0.8660254037844393
2025-09-02 22:00:00,-1.058336398,-0.200725934,-0.358076125,0.008388643,1920.0,0.8660254037844392,-0.4999999999999992,-0.8660254037844377,-0.5000000000000016
2025-09-02 23:00:00,-0.839232033,-0.254772935,-0.675063701,-0.101061387,1980.0,0.7071067811865471,-0.7071067811865479,-1.0,1.1028010998692062e-15
2025-09-03 19:00:00,-0.03383898,0.690224383,0.73809742,-0.353027114,3180.0,0.9659258262890678,0.25881904510252274,0.5000000000000036,-0.8660254037844366
2025-09-03 20:00:00,-0.331164595,0.460334195,0.754296971,-0.111867706,3240.0,1.0,2.3274478990165594e-15,4.654895798033119e-15,-1.0
2025-09-03 21:00:00,-0.624093685,0.323578008,0.595941585,0.037838455,3300.0,0.9659258262890681,-0.2588190451025216,-0.5000000000000016,-0.8660254037844377
2025-09-03 22:00:00,-0.701466771,0.318061659,0.393948879,0.234829681,3360.0,0.8660254037844384,-0.5000000000000006,-0.8660254037844393,-0.49999999999999895
2025-09-03 23:00:00,-0.831473549,0.344608024,0.078566089,0.173892457,3420.0,0.7071067811865472,-0.7071067811865477,-1.0,6.12942380210265e-16
2025-09-04 00:00:00,-0.967762081,0.272608705,-0.46438418,0.115396922,3480.0,0.5,-0.8660254037844386,-0.8660254037844386,0.5
2025-09-04 01:00:00,-0.856967132,0.126926705,-0.764487924,-0.097418698,3540.0,0.2588190451025211,-0.9659258262890682,-0.5000000000000006,0.8660254037844384
2025-09-04 02:00:00,-0.663020635,-0.150727611,-0.862879188,-0.210255003,3600.0,6.123233995736766e-16,-1.0,-1.2246467991473533e-15,1.0
2025-09-04 23:00:00,-0.45314458,0.637766904,0.575132627,0.007187674,4860.0,0.7071067811865488,-0.7071067811865464,-1.0,-3.4296300182491773e-15
2025-09-05 00:00:00,-0.517121889,0.632788374,0.33881541,0.313628899,4920.0,0.5000000000000002,-0.8660254037844385,-0.8660254037844389,0.49999999999999956
2025-09-05 01:00:00,-0.656200007,0.738374509,-0.022809725,0.112118632,4980.0,0.258819045102523,-0.9659258262890676,-0.500000000000004,0.8660254037844364
2025-09-05 02:00:00,-0.522071518,0.627076853,-0.604027957,0.102014217,5040.0,8.572527594031472e-16,-1.0,-1.7145055188062944e-15,1.0
2025-09-05 03:00:00,-0.692386397,0.468869142,-0.794989448,-0.042943231,5100.0,-0.25881904510252135,-0.9659258262890681,0.5000000000000011,0.866025403784438
2025-09-05 04:00:00,-0.579470006,0.072540816,-0.867343003,-0.245654497,5160.0,-0.4999999999999987,-0.8660254037844394,0.8660254037844372,0.5000000000000026
2025-09-05 05:00:00,-0.637818535,-0.19533556,-0.761436984,-0.034174481,5220.0,-0.7071067811865476,-0.7071067811865476,1.0,-6.189806365883577e-19
2025-09-06 02:00:00,0.015509419,0.791806834,0.168363828,0.03017576,6480.0,4.654895798033119e-15,-1.0,-9.309791596066238e-15,1.0
2025-09-06 03:00:00,-0.182978673,0.941149336,-0.167576488,0.089507895,6540.0,-0.25881904510252113,-0.9659258262890682,0.5000000000000007,0.8660254037844383
